EmployeeID,Age,Gender,Department,JobRole,EducationField,MaritalStatus,BusinessTravel,Education,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1390,31,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Frequently,3,2,10,8,8,7
1391,28,Male,Research & Development,Laboratory Technician,Technical Degree,Divorced,Travel_Rarely,3,1,4,1,0,3
1392,38,Male,Sales,Sales Representative,Life Sciences,Single,Travel_Rarely,3,1,1,0,0,0
1393,35,Female,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,4,2,10,8,0,9
1394,27,Male,Sales,Sales Executive,Marketing,Single,Travel_Rarely,3,2,7,7,0,7
1395,32,Male,Research & Development,Manufacturing Director,Life Sciences,Single,Travel_Rarely,4,2,1,0,0,0
1396,31,Male,Sales,Sales Executive,Marketing,Married,Travel_Frequently,4,2,10,7,0,8
1397,53,Male,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,4,3,2,2,2,2
1398,54,Female,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,2,2,4,3,2,3
1399,33,Male,Research & Development,Healthcare Representative,Life Sciences,Divorced,Travel_Frequently,2,2,9,7,2,8
1400,43,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,3,3,10,9,0,9
1401,38,Male,Human Resources,Human Resources,Other,Married,Travel_Frequently,4,1,6,2,1,2
1402,55,Male,Human Resources,Manager,Human Resources,Married,Travel_Rarely,4,5,10,9,1,4
1403,31,Female,Research & Development,Laboratory Technician,Medical,Divorced,Travel_Rarely,1,1,1,0,0,0
1404,39,Male,Sales,Sales Executive,Marketing,Single,Travel_Rarely,4,4,20,8,11,10
1405,42,Male,Research & Development,Research Scientist,Life Sciences,Single,Non-Travel,2,2,20,9,3,7
1406,31,Female,Research & Development,Research Director,Medical,Married,Non-Travel,3,3,11,7,4,8
1407,54,Female,Research & Development,Manufacturing Director,Medical,Single,Travel_Rarely,3,2,5,2,1,4
1408,24,Male,Research & Development,Healthcare Representative,Life Sciences,Single,Travel_Rarely,2,2,4,3,1,2
1409,23,Male,Research & Development,Laboratory Technician,Other,Single,Travel_Rarely,2,1,5,2,1,4
1410,40,Female,Research & Development,Laboratory Technician,Technical Degree,Married,Travel_Frequently,3,2,10,9,9,4
1411,40,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,2,2,11,8,5,10
1412,25,Female,Human Resources,Human Resources,Human Resources,Married,Travel_Rarely,3,1,2,0,1,2
1413,30,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,2,1,12,8,1,7
1414,25,Male,Research & Development,Laboratory Technician,Other,Divorced,Travel_Rarely,1,1,2,2,0,2
1415,47,Male,Research & Development,Healthcare Representative,Medical,Single,Travel_Rarely,3,3,17,14,12,11
1416,33,Male,Research & Development,Laboratory Technician,Medical,Divorced,Non-Travel,2,1,1,1,0,0
1417,38,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,4,2,15,13,5,8
1418,31,Male,Sales,Sales Representative,Life Sciences,Married,Travel_Rarely,2,1,2,2,1,2
1419,38,Male,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Frequently,4,2,8,3,7,7
1420,42,Male,Research & Development,Research Scientist,Life Sciences,Divorced,Travel_Rarely,4,2,4,3,1,2
1421,41,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,3,1,5,3,1,0
1422,47,Female,Research & Development,Research Director,Medical,Married,Non-Travel,1,3,13,8,5,12
1423,35,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,4,1,2,2,2,2
1424,22,Male,Research & Development,Research Scientist,Life Sciences,Single,Travel_Rarely,2,1,3,2,1,2
1425,35,Male,Research & Development,Research Scientist,Medical,Single,Travel_Rarely,4,2,10,7,0,8
1426,33,Female,Research & Development,Healthcare Representative,Medical,Married,Travel_Rarely,2,2,9,7,8,1
1427,32,Female,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,4,1,6,2,4,1
1428,40,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Rarely,4,1,1,0,0,0
1429,32,Male,Sales,Sales Representative,Medical,Married,Travel_Rarely,4,1,2,2,2,2
1430,39,Male,Research & Development,Research Scientist,Life Sciences,Single,Travel_Rarely,1,2,7,7,1,7
1431,38,Female,Research & Development,Research Director,Medical,Married,Travel_Rarely,3,3,18,16,1,11
1432,32,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,4,3,14,10,5,7
1433,37,Female,Research & Development,Research Director,Life Sciences,Married,Travel_Rarely,3,3,16,11,6,8
1434,25,Female,Sales,Sales Executive,Other,Divorced,Travel_Rarely,2,2,5,3,0,4
1435,52,Male,Sales,Sales Representative,Life Sciences,Divorced,Non-Travel,4,1,9,8,0,0
1436,44,Male,Research & Development,Research Scientist,Medical,Single,Travel_Rarely,3,1,4,3,1,2
1437,21,Male,Sales,Sales Representative,Medical,Single,Travel_Rarely,1,1,2,2,1,2
1438,39,Male,Research & Development,Manager,Life Sciences,Single,Non-Travel,3,5,6,0,1,3
1439,23,Male,Sales,Sales Representative,Marketing,Married,Travel_Frequently,3,1,1,0,1,0
1440,36,Female,Sales,Sales Executive,Medical,Married,Travel_Rarely,3,3,9,7,3,4
1441,36,Female,Research & Development,Manufacturing Director,Life Sciences,Divorced,Travel_Frequently,2,2,4,2,0,2
1442,56,Male,Research & Development,Healthcare Representative,Life Sciences,Divorced,Non-Travel,4,2,13,12,1,9
1443,29,Male,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,4,1,2,2,2,2
1444,42,Male,Research & Development,Manager,Life Sciences,Married,Travel_Rarely,3,5,22,6,4,14
1445,56,Male,Research & Development,Laboratory Technician,Technical Degree,Married,Travel_Rarely,2,1,10,9,9,8
1446,41,Female,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,4,4,20,7,0,10
1447,34,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,3,2,8,7,1,7
1448,36,Male,Sales,Sales Executive,Marketing,Divorced,Non-Travel,4,2,15,12,11,11
1449,41,Male,Sales,Sales Executive,Life Sciences,Divorced,Travel_Rarely,3,2,5,4,0,4
1450,32,Male,Research & Development,Research Scientist,Technical Degree,Single,Travel_Rarely,3,1,4,2,1,2
1451,35,Female,Human Resources,Human Resources,Life Sciences,Single,Travel_Rarely,4,3,9,0,1,7
1452,38,Female,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,2,2,10,7,1,9
1453,50,Male,Sales,Sales Executive,Life Sciences,Divorced,Travel_Frequently,4,2,6,3,0,1
1454,36,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,4,2,6,3,0,0
1455,45,Female,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,3,2,5,3,0,1
1456,40,Male,Research & Development,Research Scientist,Life Sciences,Single,Travel_Rarely,4,1,2,2,2,2
1457,35,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Frequently,4,2,10,2,0,2
1458,40,Female,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,4,1,5,3,0,2
1459,35,Female,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,4,1,4,3,1,1
1460,29,Male,Research & Development,Laboratory Technician,Other,Married,Travel_Rarely,2,2,4,3,0,3
1461,29,Female,Research & Development,Research Scientist,Medical,Single,Travel_Rarely,4,1,5,4,0,4
1462,50,Male,Sales,Sales Executive,Marketing,Divorced,Travel_Rarely,3,3,3,2,2,0
1463,39,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,1,4,20,9,9,6
1464,31,Male,Research & Development,Manufacturing Director,Medical,Single,Non-Travel,3,2,9,4,1,7
1465,26,Female,Sales,Sales Representative,Other,Single,Travel_Rarely,3,1,4,2,0,0
1466,36,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Frequently,2,2,5,2,0,3
1467,39,Male,Research & Development,Healthcare Representative,Medical,Married,Travel_Rarely,1,3,7,7,1,7
1468,27,Male,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,3,2,6,2,0,3
1469,49,Male,Sales,Sales Executive,Medical,Married,Travel_Frequently,3,2,9,6,0,8
1470,34,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,3,2,4,3,1,2
